PokerStars Tournoi #3465165052, No Limit Hold'em
  54: Irina2050 (Espagne), encore en lice
  55: Jokz C (Portugal), encore en lice
  56: JyGWayne (France), encore en lice
  57: KORAK03 (France), encore en lice
  58: Kikekss (Ukraine), encore en lice
  59: Kras1113 (Bélarus), encore en lice
  60: Króf Kecifei (Hongrie), encore en lice
  61: LPolonial (Portugal), encore en lice
  62: Laiiko0 (France), encore en lice
  63: LanceART (France), encore en lice
  64: LeNeDi (Bélarus), encore en lice
  65: Limbator5 (Espagne), encore en lice
  66: Lordzas98 [2] (Espagne), encore en lice
  67: LoveToP1ay (Ukraine), encore en lice
  68: L’artiste120 (France), encore en lice
  69: ManuGarcia72 (Espagne), encore en lice
  70: MasVdl (France), encore en lice
  71: MaxMamba (France), encore en lice
  72: MillieDNaya (France), encore en lice
  73: Minimoska1990 (Espagne), encore en lice
  74: Monstick (Espagne), encore en lice
  75: MrHuuge (France), encore en lice
  76: Mário_Paeta0 (Portugal), encore en lice
  77: N1n135 (France), encore en lice
  78: NewliferES (Kazakhstan), encore en lice
  79: Nok120814 [2] (France), encore en lice
  80: NonSt0pParty (Ukraine), encore en lice
  81: OmegaSpewMaster (France), encore en lice
  82: Oooadrien (Espagne), encore en lice
  83: Paradise Resort (Ukraine), encore en lice
  84: Peanuts-0103 (France), encore en lice
  85: Phele077 (Ukraine), encore en lice
  86: Prince5723 [2] (Portugal), encore en lice
  87: PsyDuarte (Portugal), encore en lice
  88: RAIABORDER (Portugal), encore en lice
  89: RAPTOR974 (France), encore en lice
  90: RS_DD411 (Bélarus), encore en lice
  91: RafaChannZito (Brésil), encore en lice
  92: RaistlinAzul (Espagne), encore en lice
  93: Rakelitta73 (France), encore en lice
  94: Ri0017 (Ukraine), encore en lice
  95: RicisKel (Espagne), encore en lice
  96: RunRunMova (France), encore en lice
  97: SR96100 (France), encore en lice
  98: SebParty (France), encore en lice
  99: SiempreBorracho (France), encore en lice
  100: Sir Reynolds (Portugal), encore en lice
  101: SonicHedgehogg (France), encore en lice
  102: Sr.Muerte223 (Espagne), encore en lice
  103: TapisPourMirouf (France), encore en lice
  104: Tegenaria97 (France), encore en lice
  105: TitusDeVanves [2] (France), encore en lice
  106: ToMNdC (France), encore en lice
  107: Totalbanal1 (France), encore en lice
  108: Tylerdurden1980 (Argentine), encore en lice
  109: URIginal (Espagne), encore en lice
  110: Unkn0wnPredat0r (France), encore en lice
  111: VIDEOJULIEN (France), encore en lice
  112: ValuePotCasual (France), encore en lice
  113: Venturita96 (Espagne), encore en lice
  114: Viteshvara (Bélarus), encore en lice
  115: What1snuts (Ukraine), encore en lice
  116: XXXXBorodaXXX (Espagne), encore en lice
  117: Xx sanse xX (Espagne), encore en lice
  118: Zebulon73000 (France), encore en lice
  119: _Alexpilip0205_ (Autriche), encore en lice
  120: _oxXTotemXxo_ (Espagne), encore en lice
  121: aburejo2 (Espagne), encore en lice
  122: albinos6277 (France), encore en lice
  123: alfair970 (Portugal), encore en lice
  124: alvaroktm (Espagne), encore en lice
  125: andiable (France), encore en lice
  126: andonimer (Espagne), encore en lice
  127: barbera05 (Espagne), encore en lice
  128: barthoume1202 [2] (France), encore en lice
  129: blackiblack1 (Espagne), encore en lice
  130: blinis93 (France), encore en lice
  131: bongiju (France), encore en lice
  132: brieri (Espagne), encore en lice
  133: callJ2off (France), encore en lice
  134: caraycruz888 [2] (Espagne), encore en lice
  135: carlosdiogo1 (Portugal), encore en lice
  136: casualinLv (Ukraine), encore en lice
  137: cathedraldelmar [2] (France), encore en lice
  138: chausette123 (France), encore en lice
  139: checkthis78 (Espagne), encore en lice
  140: conery67 (Espagne), encore en lice
  141: coral713 (Espagne), encore en lice
  142: croquedur (France), encore en lice
  143: diegorroms93 (Espagne), encore en lice
  144: dixaa77144 (France), encore en lice
  145: domino250464 (France), encore en lice
  146: doom2929 (France), encore en lice
  147: doubleoffsuited (Ouzbékistan), encore en lice
  148: edu augusto (Espagne), encore en lice
  149: erguty74 (Espagne), encore en lice
  150: espi5169 (Espagne), encore en lice
  151: falcorpt (France), encore en lice
  152: farywan69 (Espagne), encore en lice
  153: ferofu (Espagne), encore en lice
  154: fidel_AK (Espagne), encore en lice
  155: floty78 (Espagne), encore en lice
  156: flowbiz29 [2] (France), encore en lice
  157: fortuna53 (Espagne), encore en lice
  158: frandltl (Espagne), encore en lice
  159: franfistro97 (Espagne), encore en lice
  160: ganmax20 (Espagne), encore en lice
  161: geoserca (Espagne), encore en lice
  162: ggtemplado (Espagne), encore en lice
  163: ginga bravo (Portugal), encore en lice
  164: godbgd (Espagne), encore en lice
  165: gohabs93_74 (France), encore en lice
  166: himalaya30 (Espagne), encore en lice
  167: internalcrisis (France), encore en lice
  168: jcondelo (Espagne), encore en lice
  169: jcvegabarry (Espagne), encore en lice
  170: jeanlain (France), encore en lice
  171: jfn99 (Portugal), encore en lice
  172: jjotabg1 (Espagne), encore en lice
  173: jlabn1987 (Espagne), encore en lice
  174: jmi920 (France), encore en lice
  175: jnebator (France), encore en lice
  176: jotamarq23 (Espagne), encore en lice
  177: joueurné (France), encore en lice
  178: jpokemon9 (Espagne), encore en lice
  179: juanito11255 (Espagne), encore en lice
  180: junglekyky (France), encore en lice
  181: kik2oreggae (France), encore en lice
  182: laroscorbimu (France), encore en lice
  183: lasbros48 (France), encore en lice
  184: lekryptonien (France), encore en lice
  185: letueurdtenebre (France), encore en lice
  186: lfcseabra (Portugal), encore en lice
  187: lincegranain (Espagne), encore en lice
  188: lmrmm [2] (Portugal), encore en lice
  189: margosha1990 [2] (Moldavie), encore en lice
  190: maxwell6013 (France), encore en lice
  191: meerysn96 (Espagne), encore en lice
  192: meninasafada (Espagne), encore en lice
  193: miiguelll03 (Espagne), encore en lice
  194: mlekevin (Guyane française), encore en lice
  195: mmotii97 (Espagne), encore en lice
  196: mo91350gb (France), encore en lice
  197: morcystars (Espagne), encore en lice
  198: mrp3922 (Espagne), encore en lice
  199: negreaex (Argentine), encore en lice
  200: nekev1n11 (Ukraine), encore en lice
  201: nenesse64300 (France), encore en lice
  202: nicogoub62 (France), encore en lice
  203: nunocosta98 (Portugal), encore en lice
  204: oaojidovale (Portugal), encore en lice
  205: ogibus (France), encore en lice
  206: opelkadut (Ukraine), encore en lice
  207: pabloatleti! (Espagne), encore en lice
  208: paco_boda (Espagne), encore en lice
  209: papy-sophie (France), encore en lice
  210: patroglo1955 (Espagne), encore en lice
  211: pedrorolo97 (Portugal), encore en lice
  212: perfectbeing (Lettonie), encore en lice
  213: rabendaf (Espagne), encore en lice
  214: renacuajo111 (Espagne), encore en lice
  215: robertredfold (France), encore en lice
  216: robotslobots (France), encore en lice
  217: rondom_hello (France), encore en lice
  218: sam83920 (Espagne), encore en lice
  219: samiaguacate (Espagne), encore en lice
  220: sarre180 (France), encore en lice
  221: sjimgo1 [2] (Espagne), encore en lice
  222: sladkipersik (Bélarus), encore en lice
  223: soon_go135 (France), encore en lice
  224: soydragon64 (Espagne), encore en lice
  225: soykaoos (Espagne), encore en lice
  226: spirou44 (France), encore en lice
  227: stiflerr1409 (Espagne), encore en lice
  228: stooggy (France), encore en lice
  229: tartar663 (France), encore en lice
  230: tccipio117 (Ukraine), encore en lice
  231: teixeira004 [2] (Portugal), encore en lice
  232: the silky 1 (France), encore en lice
  233: toni7208 (Espagne), encore en lice
  234: toteuf76 (France), encore en lice
  235: tottizgz (Espagne), encore en lice
  236: traelo (Espagne), encore en lice
  237: triple480 (France), encore en lice
  238: ugano (Espagne), encore en lice
  239: videoimagen (Espagne), encore en lice
  240: vito1980s (Espagne), encore en lice
  241: warchek333 (Bélarus), encore en lice
  242: wawior24 (France), encore en lice
  243: willfullup83pro (France), encore en lice
  244: yankel34750 (France), encore en lice
  245: youns60 (France), encore en lice
  246: yoyololo999 (France), encore en lice
  247: z NoeL_Do_Crack (Brésil), encore en lice
  248: zapata72 [2] (Portugal), encore en lice
  249: zhiznbomzha (Kazakhstan), encore en lice
  250: psychoman59 (France), 
  251: jujube001 (France), 
  252: AACoYoTeAA (France), 
  253: ALBUQUI (Espagne), 
  254: bryannn162 (Espagne), 
  255: chtom62460 (France), 
  256: Luispokerstar (Portugal), 
  257: teixeira004 (Portugal), 
  258: passarão440 (Portugal), 
  259: ulises231059 [2] (Espagne), 
  260: Lordzas98 (Espagne), 
  261: Sopalinou26 (France), 
  262: Nok120814 (France), 
  263: zapata72 (Portugal), 
  264: barthoume1202 (France), 
  265: lmrmm (Portugal), 
  266: MDRNRTLSTD (France), 
  267: margosha1990 (Moldavie), 
  268: Prince5723 (Portugal), 
  269: FRANK2244 (Espagne), 
  270: flowbiz29 (France), 
  271: caraycruz888 (Espagne), 
  272: karukera90 [2] (France), 
  273: alextatoo69 [2] (France), 
  274: cathedraldelmar (France), 
  275: alextatoo69 (France), 
  276: fabien0057 (France), 
  277: karukera90 (France), 
  278: TitusDeVanves (France), 
  279: sjimgo1 (Espagne), 
  280: ulises231059 (Espagne), 
Vous avez terminé le tournoi (éliminé lors de la main #238515733744).


