PokerStars Tournoi #3414358010, No Limit Hold'em
  131: sofiborji (Espagne), encore en lice
  132: ssppeeddoo88 (Ukraine), encore en lice
  133: stiwy69 (Espagne), encore en lice
  134: talhas_king (Portugal), encore en lice
  135: tartar663 (France), encore en lice
  136: titifamily (France), encore en lice
  137: tobi1754 (Espagne), encore en lice
  138: torpedoo99 (Espagne), encore en lice
  139: vahelia (Arménie), encore en lice
  140: veritasi2.0 (Ukraine), encore en lice
  141: vizitorp (Hongrie), encore en lice
  142: zapahlave (Bélarus), encore en lice
  143: zitzit1109 (France), encore en lice
  144: zydorczyk (Espagne), encore en lice
  145: psychoman59 (France), 
  146: SLBB59 (France), 
  147: es_tomsy (France), 
  148: Rxxxis (Espagne), 
Vous avez terminé le tournoi (éliminé lors de la main #236330184633).


